ts,Dtree,nDtree,HK,HDT
27404,4.643672588061866e-06,1.8022602898718672e-06,2.7035821776782776e-06,3.4491837454720622e-06
27807,4.082378528323112e-06,1.547078111326914e-06,2.6218103109373554e-06,3.3154576452287326e-06
28210,4.766570582006013e-06,1.8168210445835615e-06,3.033367113466651e-06,3.750686303150545e-06
28613,4.527562623292569e-06,1.6788673587038508e-06,2.7160722982002443e-06,3.3785762388543743e-06
29016,4.615086475799037e-06,1.694734172913745e-06,2.80664440224988e-06,3.5618521279693147e-06
29419,4.140370161800859e-06,1.5989173196005812e-06,2.7259923825749024e-06,3.339118461941874e-06
29822,3.944765269724144e-06,1.8294432305983169e-06,2.62681821031898e-06,3.262804365737216e-06
30225,4.2506785628020764e-06,1.6404429698228342e-06,2.573120224796095e-06,3.175915980570563e-06
30628,4.320846767023187e-06,1.677384090350807e-06,2.488672133503146e-06,3.15049543056411e-06
31031,4.2184318937088705e-06,1.6994675966589787e-06,2.561122762784052e-06,3.1996689228891506e-06
31434,4.947878452085351e-06,1.8700143399667694e-06,2.6953559148988676e-06,3.313992510551674e-06
31837,4.175646924093958e-06,1.7193732707675747e-06,2.7341338452609324e-06,3.424045198781851e-06
32240,6.310006442727348e-06,2.2540997169711986e-06,3.4374879219210562e-06,4.160801366047887e-06
32643,4.590791158874507e-06,1.5398372998253412e-06,2.6891086703636754e-06,3.643270571172354e-06
33046,5.535869401627672e-06,1.9095404895811534e-06,2.7832251583108296e-06,3.586456396048781e-06
33449,4.3192018115318715e-06,1.585584194832871e-06,2.7056764619726452e-06,3.3595246647798614e-06
33852,4.5868697800018806e-06,1.680523323364543e-06,2.7472225071713536e-06,3.4445160902448437e-06
34255,4.946761792388609e-06,1.5769514050566478e-06,2.746752179511362e-06,3.532332120479862e-06
34658,4.175517650213238e-06,1.4994526789325927e-06,2.622528892052715e-06,3.1379904912633897e-06
35061,4.428413053268697e-06,1.657934003469789e-06,2.6199671833949706e-06,3.4384991976614312e-06
35464,4.906232166674718e-06,1.4941228742721172e-06,3.083737994628606e-06,3.284986369818646e-06
35867,7.626312808772324e-06,2.6780875264996394e-06,4.004934650778422e-06,5.313107082832312e-06
36270,4.880235530162607e-06,1.683629587985041e-06,3.849505504836541e-06,3.663325869753894e-06
36673,5.221670895053016e-06,1.8653141197794004e-06,2.949601075264753e-06,4.519185811023252e-06
37076,4.84815775500491e-06,1.5617752886495592e-06,2.5631186754996984e-06,3.4304850856142078e-06
37479,5.181161575398752e-06,1.6738218190624414e-06,2.673631765675587e-06,3.4603822307911636e-06
37882,5.40169058790581e-06,1.5030530279009686e-06,2.534017141082038e-06,3.185653638590881e-06
38285,4.749999239920817e-06,1.520501962688045e-06,2.742865791058522e-06,3.424231944490681e-06
38688,5.627525322358786e-06,1.8030505578442784e-06,2.981372455620491e-06,3.6218798286891063e-06
39091,6.748136246719455e-06,2.1464825263349457e-06,3.961206087581605e-06,4.524411177407337e-06
39494,6.753288084212266e-06,1.8453658969694556e-06,2.8271713105207352e-06,3.7919009430282555e-06
39897,7.367852101056981e-06,2.1836834740925374e-06,3.1801987599814527e-06,4.359513489664674e-06
40300,5.088443923508728e-06,1.4941119530995364e-06,2.7395533254394292e-06,3.4645909150040785e-06
