ts,Dtree,nDtree,HK,HDT
4400,3.4359624577146035e-06,6.676255085100485e-06,3.219185351644556e-06,3.769738535767238e-06
4455,4.218254806019708e-06,1.0102923723064726e-05,3.530813961882205e-06,4.709590879412195e-06
4510,3.453502944347798e-06,7.562140673968834e-06,3.0043182234804916e-06,3.7644616703835647e-06
4565,3.4482850451794473e-06,7.79578354287532e-06,3.189679414036487e-06,3.7383898447182794e-06
4620,4.066331789383695e-06,6.9961437905303185e-06,2.8804810267931915e-06,3.530924987564679e-06
4675,3.9942211475767265e-06,8.120181812843091e-06,3.0745528418377674e-06,3.872515980160357e-06
4730,4.175107216666307e-06,9.921426256004213e-06,3.5206771596074385e-06,4.4839964532112e-06
4785,4.1414257814768195e-06,7.908104019584788e-06,3.0168900343253516e-06,3.829857434352958e-06
4840,3.9646640628556886e-06,5.5921475033852995e-06,2.862815008248924e-06,3.4882205217841235e-06
4895,3.6769981364455056e-06,5.663332212558823e-06,3.0668123037227887e-06,3.488813916329771e-06
4950,4.147036062504941e-06,6.7911778819575225e-06,3.204820676424009e-06,3.908033413307301e-06
5005,3.863887595672122e-06,6.541071085983888e-06,2.885747701412599e-06,3.582747812134689e-06
5060,3.516256662447198e-06,5.3252918859638055e-06,2.590332113396815e-06,3.2112184504876408e-06
5115,3.807406962824331e-06,7.560813944075479e-06,3.297703145457573e-06,4.140074400931101e-06
5170,3.861572802555007e-06,7.926355233030418e-06,3.0959978552327677e-06,3.8032825283694485e-06
5225,3.7774627625743473e-06,7.77585574150966e-06,2.5167855817033176e-06,3.401961638150306e-06
5280,3.5278157294957948e-06,1.0031590261035073e-05,2.557961120480658e-06,3.523810181572767e-06
5335,4.524667365019593e-06,1.3199476357780597e-05,4.982628363717048e-06,6.075551169036786e-06
5390,3.329603824653103e-06,5.7651777950273425e-06,2.678500438169594e-06,3.421534476853418e-06
5445,3.7069629161614915e-06,5.791142040500611e-06,2.765390412677297e-06,3.5713905660663664e-06
5500,3.4836291247501796e-06,5.4861460025234576e-06,3.2175496091867534e-06,3.705478379838474e-06
